51.4400711059570	34.1792373657227
51.4399711059570	34.1791635932200
51.4398711059570	34.1790898207173
51.4397711059570	34.1790160482146
51.4396711059570	34.1789422757120
51.4395711059570	34.1788685032093
51.4394711059570	34.1787947307066
51.4393711059570	34.1787209582039
51.4392711059570	34.1786471857012
51.4391711059570	34.1785734131986
51.4390711059570	34.1784996406959
51.4389711059570	34.1784258681932
51.4388711059570	34.1783520956905
51.4387711059570	34.1782783231878
51.4386711059570	34.1782045506852
51.4385711059570	34.1781307781825
51.4384711059570	34.1780570056798
51.4383711059570	34.1779832331771
51.4382711059570	34.1779094606745
51.4381711059570	34.1778356881718
51.4380711059570	34.1777619156691
51.4379711059570	34.1776881431664
51.4378711059570	34.1776143706637
51.4377711059570	34.1775405981611
51.4376711059570	34.1774668256584
51.4375711059570	34.1773930531557
51.4374711059570	34.1773192806530
51.4373711059570	34.1772455081504
51.4372711059570	34.1771717356477
51.4371711059570	34.1770979631450
51.4370711059570	34.1770241906423
51.4369711059570	34.1769504181396
51.4368711059570	34.1768766456370
51.4367711059570	34.1768028731343
51.4366711059570	34.1767291006316
51.4365711059570	34.1766553281289
51.4364711059570	34.1765815556263
51.4363711059570	34.1765077831236
51.4362711059570	34.1764340106209
51.4361711059570	34.1763602381182
51.4360711059570	34.1762864656156
51.4359711059570	34.1762126931129
51.4358711059570	34.1761389206102
51.4357711059570	34.1760651481075
51.4356711059570	34.1759913756048
51.4355711059570	34.1759176031022
51.4354711059570	34.1758438305995
51.4353711059570	34.1757700580968
51.4352711059570	34.1756962855941
51.4351711059570	34.1756225130915
51.4350711059570	34.1755487405888
51.4349711059570	34.1754749680861
51.4348711059570	34.1754011955834
51.4347711059570	34.1753274230807
51.4346711059570	34.1752536505781
51.4345711059570	34.1751798780754
51.4344711059570	34.1751061055727
51.4343711059570	34.1750323330700
51.4342711059570	34.1749585605673
51.4341711059570	34.1748847880647
51.4340711059570	34.1748110155620
51.4339711059570	34.1747372430593
51.4338711059570	34.1746634705566
51.4337711059570	34.1745896980540
51.4336711059570	34.1745159255513
51.4335711059570	34.1744421530486
51.4334711059570	34.1743683805459
51.4333711059570	34.1742946080432
51.4332711059570	34.1742208355406
51.4331711059570	34.1741470630379
51.4330711059570	34.1740732905352
51.4329711059570	34.1739995180325
51.4328711059570	34.1739257455299
51.4327711059570	34.1738519730272
51.4326711059570	34.1737782005245
51.4325711059570	34.1737044280218
51.4324711059570	34.1736306555191
51.4323711059570	34.1735568830165
51.4322711059570	34.1734831105138
51.4321711059570	34.1734093380111
51.4320711059570	34.1733355655084
51.4319711059570	34.1732617930058
51.4318711059570	34.1731880205031
51.4317711059570	34.1731142480004
51.4316711059570	34.1730404754977
51.4315711059570	34.1729667029950
51.4314711059570	34.1728929304924
51.4313711059570	34.1728191579897
51.4312711059570	34.1727453854870
51.4311711059570	34.1726716129843
51.4310711059570	34.1725978404816
51.4309711059570	34.1725240679790
51.4308711059570	34.1724502954763
51.4307711059570	34.1723765229736
51.4306711059570	34.1723027504709
51.4305711059570	34.1722289779683
51.4304711059570	34.1721552054656
51.4303711059570	34.1720814329629
51.4302711059570	34.1720076604602
51.4301711059570	34.1719338879575
51.4300711059570	34.1718601154549
51.4299711059570	34.1717863429522
51.4298711059570	34.1717125704495
51.4297711059570	34.1716387979468
51.4296711059570	34.1715650254442
51.4295711059570	34.1714912529415
51.4294711059570	34.1714174804388
51.4293711059570	34.1713437079361
51.4292711059570	34.1712699354334
51.4291711059570	34.1711961629308
51.4290711059570	34.1711223904281
51.4289711059570	34.1710486179254
51.4288711059570	34.1709748454227
51.4287711059570	34.1709010729201
51.4286711059570	34.1708273004174
51.4285711059570	34.1707535279147
51.4284711059570	34.1706797554120
51.4283711059570	34.1706059829094
51.4282711059570	34.1705322104067
51.4281711059570	34.1704584379040
51.4280711059570	34.1703846654013
51.4279711059570	34.1703108928986
51.4278711059570	34.1702371203960
51.4277711059570	34.1701633478933
51.4276711059570	34.1700895753906
51.4275711059570	34.1700158028879
51.4274711059570	34.1699420303852
51.4273711059570	34.1698682578826
51.4272711059570	34.1697944853799
51.4271711059570	34.1697207128772
51.4270711059570	34.1696469403745
51.4269711059570	34.1695731678719
51.4268711059570	34.1694993953692
51.4267711059570	34.1694256228665
51.4266711059570	34.1693518503638
51.4265711059570	34.1692780778611
51.4264711059570	34.1692043053585
51.4263711059570	34.1691305328558
51.4262711059570	34.1690567603531
51.4261711059570	34.1689829878504
51.4260711059570	34.1689092153478
51.4259711059570	34.1688354428451
51.4258711059570	34.1687616703424
51.4257711059570	34.1686878978397
51.4256711059570	34.1686141253370
51.4255711059570	34.1685403528344
51.4254711059570	34.1684665803317
51.4253711059570	34.1683928078290
51.4252711059570	34.1683190353263
51.4251711059570	34.1682452628237
51.4250711059570	34.1681714903210
51.4249711059570	34.1680977178183
51.4248711059570	34.1680239453156
51.4247711059570	34.1679501728129
51.4246711059570	34.1678764003103
51.4245711059570	34.1678026278076
51.4244711059570	34.1677288553049
51.4243711059570	34.1676550828022
51.4242711059570	34.1675813102996
